,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
0,0,0,1,8.009417215656345,185.748571547006,0.0200362774651637,15.799778234695944,43.0,2.0,7.0,287.293267092533,315.2855084508577,409.62234105016233,3.2588589830014287,3.5763838875288263,4.646476610046848,1.9152884472835536,2.101903389672385,2.7308156070010843,3060295.8353606667,2164389.8735681064,5207671.695444901,2.551427226129203,,0.3840332965366186,97.45754640762956,71.19082556127697,152.27005975520987,203.0334339744604,195.85360356245025,287.79026977249646,2,287.2932670921097,409.62234105046997,789.5750738707865,0,0,3,5,5,14
1,1,1,2,8.333994667325731,185.749615135732,0.0210405043060138,15.799144121822255,7.0,1.0,43.0,108.14101564947453,315.2855084508577,441.17394707791465,1.2266779651563502,3.5763838875288263,5.0043765210759,0.7209401043298302,2.101903389672385,2.9411596471860992,5207671.695444901,11477997.30765249,3060295.8353606667,0.3840332965366186,6.637890044942924,2.551427226129203,152.27005975520987,99.99733930767376,97.45754640762956,287.79026977249646,206.28784355897585,203.0334339744604,2,108.14101564990801,441.17394707746723,760.5030872609011,0,1,4,5,8,12
2,2,2,3,7.786575874793779,185.7394022232875,0.0112136540375384,15.794820673136869,6.0,11.0,9.0,180.64335644930136,242.9682320688409,328.8400270211125,2.0490950965959325,2.7560660006922166,3.730137106495518,1.2042890429953428,1.6197882137922734,2.192266846807417,1837310.0517084247,2430110.131993392,1473242.3949631725,2.6329487925795028,1.4276666501434696,4.139915857500912,,68.24791616241109,,139.95304668263176,166.56046256567726,139.15063864480794,3,180.6433564488529,328.8400270202359,1710.5184551990378,0,1,3,4,4,4
3,3,3,4,8.972607500241741,185.7525924026235,0.0239052969849006,15.799137385799934,13.0,5.0,18.0,168.95557943765962,406.5341878437566,711.6385298578888,1.916516921370412,4.611446705171499,8.072342380827024,1.1263705295843982,2.7102279189583784,4.744256865719262,1007997.8387096192,2380863.370238628,2939528.257318893,5.9091935430957525,3.744372456779574,2.122716394546674,39.48814507142205,113.30402780201132,103.7059468724703,189.1525031122191,231.5666324812237,219.76456042184864,1,168.9555794373481,711.6385298578897,760.5030872609011,0,1,2,6,8,13
4,4,4,5,8.54315778214954,185.75125526478536,0.0226185806558814,15.799967787516458,4.0,2.0,7.0,406.5341878437566,472.5530611113685,491.3311903922333,4.611446705171499,5.360319800504062,5.5733260985987485,2.7102279189583784,3.150353740742457,3.2755412692815566,4509272.044545421,2164389.8735681064,5207671.695444901,3.888303767538583,,0.3840332965366186,77.78069430787556,71.19082556127697,152.27005975520987,183.243631335736,195.85360356245025,287.79026977249646,0,406.53418784375583,491.33119039223607,574.7549492964547,0,0,6,9,12,13
5,5,5,6,7.788234727607156,185.7400725751104,0.0118586824286436,15.79503744837324,3.0,9.0,11.0,180.64335644930136,383.3631383941524,410.9012161726593,2.0490950965959325,4.3486101151998575,4.660983297667008,1.2042890429953428,2.5557542559610167,2.739341441151064,880218.9987016745,1473242.3949631725,2430110.131993392,3.154589871685895,4.139915857500912,1.4276666501434696,,,68.24791616241109,103.48044910587969,139.15063864480794,166.56046256567726,2,180.6433564488529,410.90121617261417,1698.2305959228465,0,1,3,4,4,4
6,6,6,7,8.434982635701147,185.7497870797084,0.0212059915755874,15.798771884907673,2.0,1.0,5.0,108.14101564947453,409.62234105016233,491.3311903922333,1.2266779651563502,4.646476610046848,5.5733260985987485,0.7209401043298302,2.7308156070010843,3.2755412692815566,2164389.8735681064,11477997.30765249,2380863.370238628,,6.637890044942924,3.744372456779574,71.19082556127697,99.99733930767376,113.30402780201132,195.85360356245025,206.28784355897585,231.5666324812237,1,108.14101564990801,491.33119039223607,723.1091721742067,0,1,4,5,7,12
7,7,7,8,6.29247170428325,185.74463746409623,0.016250413482834,15.804941655757776,15.0,26.0,34.0,90.27523454797186,121.14101546318643,160.0339883319757,1.0240207228889335,1.3741411013470315,1.815316473439068,0.6018348969864793,0.8076067697545767,1.0668932555465056,1511071.1796107288,2059921.6990895248,3474336.8438274544,2.0572201151944265,3.6396644777077816,1.3535715030105049,47.85015880396237,,105.219307389844,156.3476601106239,127.4161942336392,223.6361387365912,4,90.27523454785229,160.03398833196314,587.2010782063655,1,3,6,7,10,17
8,8,8,9,7.457730623462492,185.73892907121493,0.0107583057648636,15.795972680132072,11.0,3.0,6.0,289.4773807313348,328.8400270211125,383.3631383941524,3.283634079277572,3.730137106495518,4.3486101151998575,1.929849204875566,2.192266846807417,2.5557542559610167,2430110.131993392,880218.9987016745,1837310.0517084247,1.4276666501434696,3.154589871685895,2.6329487925795028,68.24791616241109,,,166.56046256567726,103.48044910587969,139.95304668263176,3,289.4773807308994,383.3631383944606,1442.4591636890507,0,0,4,4,4,6
9,9,9,10,5.6833300137559375,185.73418445430656,0.0061926834767545,15.801718875243306,22.0,59.0,14.0,116.00612621758007,323.9045820274909,380.92855288103567,1.3158944180393717,3.674152782827423,4.320993836720383,0.7733741747838675,2.1593638801832737,2.539523685873572,5659295.428734597,23955154.93509514,5789802.419400077,3.6765737922263786,7.785927576391399,5.184201056162723,90.1235771776566,65.96348470493717,103.086703993585,194.57643783255983,170.04428547369173,209.7390307944338,3,116.00612621756486,380.9285528810258,538.4708584023739,0,1,6,10,16,24
10,10,10,11,7.677332341334155,185.7384651737273,0.0103119770328626,15.79497775077192,3.0,9.0,12.0,242.9682320688409,289.4773807313348,406.318189207984,2.7560660006922166,3.283634079277572,4.608996563886855,1.6197882137922734,1.929849204875566,2.708787928053227,880218.9987016745,1473242.3949631725,5688685.871565591,3.154589871685895,4.139915857500912,6.328708627835326,,,72.32588018492743,103.48044910587969,139.15063864480794,176.63635473314,2,242.9682320687491,406.31818920730905,1496.9705858033633,0,0,4,4,4,5
11,11,11,12,7.321909000574386,185.7373619777658,0.0092503853443791,15.79608035567592,9.0,11.0,3.0,401.3187086867297,406.318189207984,619.2341336018134,4.552285864844322,4.608996563886855,7.024169898904764,2.6754580579115315,2.708787928053227,4.128227557345424,1473242.3949631725,2430110.131993392,880218.9987016745,4.139915857500912,1.4276666501434696,3.154589871685895,,68.24791616241109,,139.15063864480794,166.56046256567726,103.48044910587969,0,401.31870868669,619.2341336010455,1093.2830404526032,0,0,2,4,4,8
12,12,12,13,9.150847895436318,185.75310496177025,0.0243985411835528,15.79873516463184,4.0,5.0,18.0,168.95557943765962,574.7549492967382,844.7830725238309,1.916516921370412,6.519628352226318,9.582643312330475,1.1263705295843982,3.8316996619782566,5.6318871501588745,4509272.044545421,2380863.370238628,2939528.257318893,3.888303767538583,3.744372456779574,2.122716394546674,77.78069430787556,113.30402780201132,103.7059468724703,183.243631335736,231.5666324812237,219.76456042184864,1,168.9555794373481,844.7830725233756,865.5761158407875,0,1,2,2,7,13
13,13,13,14,5.359377184556147,185.7332276397784,0.0052719984750485,15.80281952155098,60.0,59.0,78.0,158.7561481855591,289.38067962544534,335.56341058019217,1.8008215258820524,3.282537167850502,3.8064025864679887,1.0583743212370609,1.9292045308363024,2.2370894038679494,24703251.951411016,23955154.93509514,4960116.418757295,8.919333123848066,7.785927576391399,5.794286485249176,102.69321432599637,65.96348470493717,67.13755047085469,207.83378894434432,170.04428547369173,163.96627947998445,5,158.75614818588025,335.5634105810666,380.9285528810258,0,1,9,13,15,27
14,14,14,15,6.2080912484656565,185.744293580566,0.0159195244680781,15.80502012053319,8.0,34.0,52.0,90.27523454797186,94.25290892005744,148.04339453660018,1.0240207228889335,1.0691407495088077,1.679303351039665,0.6018348969864793,0.6283527261337166,0.9869559635773348,1196909.2141040144,3474336.8438274544,450695.9138921948,1.6351428161661228,1.3535715030105049,3.224301965741057,,105.219307389844,78.85012034198448,123.0843538426724,223.6361387365912,182.8477167026737,4,90.27523454785229,148.04339453652833,515.0778326260689,2,3,5,7,12,16
15,15,15,16,7.274264466152728,185.73218222590864,0.0042662442961185,15.795802079642732,42.0,58.0,48.0,830.9473633633157,886.5652469881966,1061.592961331023,9.425700458986762,10.056591817843746,12.041986898392617,5.5396490890887735,5.9104349799213125,7.077286408873488,1097956.439105805,1352675.17191511,1501486.9900443852,1.7761745746012854,5.303626761645788,3.747145905914308,,,,135.147133223664,128.5580269698478,115.9581788891483,0,830.9473633633248,1061.5929613314297,1325.1735385455067,0,0,0,0,2,5
16,16,16,17,6.6664537636636485,185.7431369081968,0.0148068350393165,15.801548309895557,45.0,38.0,36.0,234.5796184841932,386.8181170591348,443.2237111046368,2.660911286445286,4.387801038023781,5.027627646934568,1.563864123227955,2.5787874470608987,2.95482474069758,12107333.214685122,2466824.4069015174,9836444.01858507,5.015996799013013,3.7849179330768417,4.632350202437731,81.33198553443509,72.88588200244409,84.54921289845409,180.87916860476724,178.79266326561108,184.4466642081562,2,234.57961848476918,443.22371110441856,499.3238477313403,0,0,6,8,14,20
17,17,17,18,8.47234022626418,185.7521666759528,0.0234953459566401,15.8017865831791,29.0,24.0,39.0,355.6874720212397,505.38380512011815,512.6522648764924,4.034676221507641,5.732729380840918,5.815177833633982,2.371249813474932,3.369225367467456,3.4176817658432834,2888789.853909738,4767635.990609532,9578841.942045752,4.534661993037148,2.8494028443211663,5.248256423258308,,66.90812368064573,108.59440402598636,141.73540622083652,166.0922765032132,220.43374915172257,1,355.6874720212224,512.652264876128,535.997577220095,0,0,5,8,11,13
18,18,18,19,7.797686781859005,185.7497373072261,0.0211577062709107,15.80253303822618,39.0,43.0,24.0,350.38403892407786,504.8343625078604,531.8759723505034,3.974517691639043,5.726496878385426,6.033238467014908,2.335893592827186,3.36556241671907,3.5458398156700244,9578841.942045752,3060295.8353606667,4767635.990609532,5.248256423258308,2.551427226129203,2.8494028443211663,108.59440402598636,97.45754640762956,66.90812368064573,220.43374915172257,203.0334339744604,166.0922765032132,1,350.38403892381643,531.8759723505058,783.667679258732,0,0,3,6,9,17
19,19,19,20,6.353557627978304,185.7408333423688,0.0125903291789852,15.801392673710549,23.0,36.0,94.0,201.939571060045,318.047414357236,318.6714471325456,2.290664838172212,3.607713065425316,3.614791667844669,1.3462638070669672,2.1203160957149074,2.124476314216972,23396516.142015096,9836444.01858507,3277185.573724373,7.574457301251128,4.632350202437731,3.324205729102383,78.26668568884125,84.54921289845409,81.11427560399144,179.11228878567368,184.4466642081562,184.9873983959507,3,201.93957106047333,318.6714471325566,439.28594184444404,0,0,6,8,13,21
20,20,20,21,5.587110406575585,185.7397800378285,0.0115766693459519,15.804159505682346,63.0,33.0,46.0,262.94879979865715,359.68245336941584,418.43814580296913,2.9827119408868663,4.0799925666666566,4.7464770897024255,1.752991998657715,2.3978830224627727,2.789587638686461,2881524.067399021,6300557.924074085,3219596.286754861,4.8278343941089625,3.712312950652728,5.35121057265738,66.3937444602938,116.00761777132864,101.214157533824,163.83578361707836,227.1905566654385,205.45895776833623,2,262.94879979865306,418.4381458029585,580.9783558513598,0,0,5,11,12,26
21,21,21,22,5.70538544397512,185.73463835123405,0.006629428042005,15.801704146185546,10.0,59.0,50.0,116.00612621758007,332.8457979725075,396.9271655280575,1.3158944180393717,3.7755758415585134,4.5024711928309085,0.7733741747838675,2.218971986483385,2.6461811035203846,2560634.096424756,23955154.93509514,24098819.39145589,3.6206488678820894,7.785927576391399,6.243087724885674,48.8589144083505,65.96348470493717,101.27342465613836,149.37275833805495,170.04428547369173,205.296275739227,3,116.00612621756486,396.9271655277933,563.3687592435176,0,1,5,12,17,24
