cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
1,3.4265258096436244,169.55495368304742,-0.013086112375370643,-32.78836698893571,11.0,2.0,7.0,160.59877285823652,194.64857454135452,292.3919320543797,3.435399291682166,4.163765159629099,6.254612151737121,1.7844308095359631,2.162761939348385,3.248799245048666,1377670.325791396,2480091.981105098,2424036.0083125117,5.399021357212368,5.138178763797911,4.8854649513479425,,46.1012744196994,24.21155710992505,84.71868923276108,106.82355753160903,90.37602210764148
2,3.1977283933225857,169.5565741226144,-0.011723741401769685,-32.78916657303064,11.0,7.0,1.0,138.7945409909679,146.54392340038592,194.64857454135452,2.9689807669365913,3.134749299077174,4.163765159629099,1.542161566566311,1.6282658155598446,2.162761939348385,1377670.325791396,2424036.0083125117,858944.2651270936,5.399021357212368,4.8854649513479425,3.459811267416587,,24.21155710992505,13.933858650039252,84.71868923276108,90.37602210764148,81.8729468564217
3,3.280275604933943,169.5584760493564,-0.010125073269350977,-32.78720978534559,8.0,4.0,11.0,180.5283889227614,186.46563604813235,233.16851339554358,3.8617175486217903,3.9887223457695615,4.987752593033291,2.0058709880306838,2.0718404005348057,2.5907612599504857,770012.5156782101,2237693.767270121,1377670.325791396,5.5735044611962605,3.719497059841821,5.399021357212368,48.34799187915735,34.45669091391444,,119.26194000842125,92.56607073387775,84.71868923276108
4,3.348304891296754,169.55994531116968,-0.008889970601409692,-32.786335422228525,3.0,9.0,8.0,186.46563604813235,231.64409444341734,326.67109339946813,3.9887223457695615,4.955143453528946,6.9878842964024255,2.0718404005348057,2.5738232715935285,3.629678815549648,757777.76227719,1185123.2569778922,770012.5156782101,3.0266670980701367,6.402772711311244,5.5735044611962605,,56.83127911545984,48.34799187915735,85.67443363394167,122.07455270882417,119.26194000842125
5,3.7816073188317363,169.55533145672416,-0.01276912267429138,-32.78421657586206,11.0,3.0,1.0,485.8736834728832,492.1148797482569,512.904339012388,10.39341757314145,10.526924205116744,10.971635533599276,5.3985964830320405,5.467943108313969,5.698937100137648,1377670.325791396,757777.76227719,858944.2651270936,5.399021357212368,3.0266670980701367,3.459811267416587,,,13.933858650039252,84.71868923276108,85.67443363394167,81.8729468564217
6,3.901868493572216,169.56705827497186,-0.0029101744399294056,-32.78503823435887,22.0,29.0,12.0,225.51163921955435,377.8990869317896,389.90661902254686,4.823962922336914,8.083712175800883,8.340567608163687,2.5056848802172724,4.198878743686555,4.3322957669171895,2791508.7938217716,4439777.349320141,340678.12238733366,4.601489080561927,5.501330897662883,1.5737838558065131,36.96805454445607,47.23054916834622,,94.96040854587012,106.03326263906547,68.35639631635144
7,3.0963673249614714,169.55649621555338,-0.011789078051221442,-32.79035406142396,10.0,2.0,16.0,115.77486555992606,146.54392340038592,174.64375812240763,2.47656245474711,3.134749299077174,3.735838277419692,1.2863873951102902,1.6282658155598446,1.9404862013600868,6551680.75764811,2480091.981105098,756425.9043487161,5.49254333820084,5.138178763797911,4.024402287337719,39.856140332909746,46.1012744196994,64.48760793383762,107.86345031250028,106.82355753160903,129.86953804976406
8,3.116611236490068,169.55846140682223,-0.010137216094013286,-32.788674822113535,3.0,2.0,11.0,180.5283889227614,204.66736107320583,221.79569020634818,3.8617175486217903,4.378078952583286,4.7444743410688375,2.0058709880306838,2.2740817897022887,2.464396557848316,757777.76227719,2480091.981105098,1377670.325791396,3.0266670980701367,5.138178763797911,5.399021357212368,,46.1012744196994,,85.67443363394167,106.82355753160903,84.71868923276108
9,3.1167793518681743,169.56053668228282,-0.008392636348087434,-32.78814836309392,8.0,4.0,3.0,224.54223255954568,231.64409444341734,242.7865939380461,4.803226157703691,4.955143453528946,5.193494806968029,2.494913695106065,2.5738232715935285,2.697628821533848,770012.5156782101,2237693.767270121,757777.76227719,5.5735044611962605,3.719497059841821,3.0266670980701367,48.34799187915735,34.45669091391444,,119.26194000842125,92.56607073387775,85.67443363394167
10,2.977121639540296,169.5569259121732,-0.011427738796250043,-32.79122137811584,7.0,16.0,2.0,115.77486555992606,179.63986882050128,255.8071702256537,2.47656245474711,3.8427110439292287,5.472020462921982,1.2863873951102902,1.995998542450016,2.8423018913961537,2424036.0083125117,756425.9043487161,2480091.981105098,4.8854649513479425,4.024402287337719,5.138178763797911,24.21155710992505,64.48760793383762,46.1012744196994,90.37602210764148,129.86953804976406,106.82355753160903
