cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
1,169.55495368304742,142.54087715010232,-32.78836698893571,2.0,11.0,8.0,99.02736011031656,222.8475980714022,304.9387680325052,2.1183133390467166,4.766975904874131,6.523003937458627,1.1003040012257406,2.476084423015582,3.388208533694505
2,169.55657412261442,142.54095800182623,-32.78916657303064,1.0,39.0,11.0,99.02736011031656,245.72770264485789,250.85148682510368,2.1183133390467166,5.256408629958819,5.366012484523053,1.1003040012257406,2.7303078071650897,2.787238742501154
3,169.55847604935636,142.54569282760622,-32.78720978534559,9.0,14.0,32.0,119.02080314435834,285.65882195216017,301.10851370665256,2.545996930988386,6.110582896318083,6.441070229225303,1.3224533682706492,3.17398691057956,3.3456501522961424
4,169.5599453111697,142.54832922456058,-32.786335422228525,5.0,14.0,25.0,267.7967699288904,280.8129662771566,297.45236372505434,5.728492300128425,6.006924263956076,6.362860820563422,2.975519665876562,3.120144069746187,3.3050262636117176
5,169.55533145672416,142.5478456947918,-32.78421657586206,4.0,19.0,3.0,267.7967699288904,352.52431230720623,454.3158999425288,5.728492300128425,7.540915483021437,9.718358945620446,2.975519665876562,3.9169368034134058,5.04795444380588
6,169.56705827497188,142.5563878921156,-32.78503823435887,22.0,64.0,69.0,449.7133932166871,469.50431432470435,516.1325125996859,9.619905837514345,10.043257243917905,11.040690016755383,4.9968154801854165,5.21671460360783,5.734805695552071
7,169.55649621555338,142.53898938794944,-32.79035406142396,10.0,15.0,2.0,165.80771305439387,180.42251179225315,283.2878510441322,3.5468247349891935,3.8594527105244634,6.059865000825642,1.8423079228266,2.004694575469481,3.147642789379249
8,169.55846140682223,142.54333267549552,-32.788674822113535,11.0,39.0,17.0,113.87885171332137,224.86289224228653,272.32666809311337,2.436004457262317,4.810085450756517,5.8253922245039425,1.2653205745924607,2.4984765804698523,3.0258518677012622
9,169.5605366822828,142.54592101999296,-32.78814836309392,3.0,32.0,18.0,119.02080314435834,182.14294166765325,210.7353248021586,2.545996930988386,3.896254757452652,4.507879933782554,1.3224533682706492,2.0238104629739264,2.341503608912875
10,169.5569259121732,142.53796057462148,-32.79122137811584,7.0,16.0,23.0,165.80771305439387,185.78152005058362,238.7246425275221,3.5468247349891935,3.974088288662028,5.106604821756998,1.8423079228266,2.064239111673153,2.652496028083581
11,169.55645590740235,142.54265671157492,-32.78804458489819,8.0,1.0,2.0,113.87885171332137,222.8475980714022,250.85148682510368,2.436004457262317,4.766975904874131,5.366012484523053,1.2653205745924607,2.476084423015582,2.787238742501154
12,169.56464628999427,142.55046699551826,-32.78746753682015,29.0,25.0,4.0,179.1920954787028,217.45972686403144,298.0745363700975,3.8331326381053783,4.651722913832817,6.3761698354833065,1.9910232830966994,2.416219187378129,3.3119392930010862
13,169.56197898649546,142.5405547111183,-32.79225316526266,15.0,24.0,42.0,132.75774501486268,134.07385721611703,191.25273072535938,2.8398465011433633,2.8679997108067683,4.091124010307049,1.4750860557206975,1.4897095246235237,2.125030341392884
14,169.56322745747696,142.54761843659716,-32.78850069371966,18.0,25.0,9.0,90.68414897943624,186.23248122416948,213.61429683424493,1.939842102316398,3.9837348860098207,4.569464579192844,1.0076016553270701,2.0692497913796624,2.3734921870471677
15,169.55959015713702,142.54014099849172,-32.791258360224944,13.0,7.0,24.0,132.75774501486268,180.42251179225315,229.69900851142157,2.8398465011433633,3.8594527105244634,4.913535745611165,1.4750860557206975,2.004694575469481,2.5522112056824637
16,169.5551920756846,142.53645317634408,-32.79125248157034,10.0,23.0,7.0,185.78152005058362,298.6947805318525,331.54096192968325,3.974088288662028,6.389437597845625,7.0920565923766565,2.064239111673153,3.3188308947983636,3.6837884658853723
17,169.56131076427792,142.54246820006549,-32.79070881778151,39.0,24.0,2.0,47.92095889100031,229.07892153889344,265.9736184649002,1.0250864642421176,4.9002713457138825,5.689492915908037,0.5324550987888927,2.5453213504321512,2.9552624273877823
18,169.5641087145709,142.54729770070233,-32.789163078351095,14.0,32.0,9.0,90.68414897943624,143.8866136981983,210.7353248021586,1.939842102316398,3.077906275271919,4.507879933782554,1.0076016553270701,1.5987401522022044,2.341503608912875
19,169.55014654427447,142.5480580240434,-32.781363537419786,5.0,4.0,3.0,352.52431230720623,613.5475896199508,777.0965466934523,7.540915483021437,13.124514697595204,16.623021948218,3.9169368034134058,6.817195440221681,8.634406074371698
20,169.55926260151534,142.53212695469725,-32.79608647141687,41.0,35.0,48.0,49.411158537392765,163.26167967471358,183.72615396539305,1.0569636119847137,3.492362044437544,3.9301215567403336,0.5490128726376978,1.8140186630523745,2.041401710726591
21,169.55588709206324,142.53324639563974,-32.793617814908515,27.0,49.0,41.0,140.19318129428106,174.18499649287654,301.07698730592085,2.9988993511312625,3.7260248190159135,6.440395841913274,1.557702014380902,1.935388849920852,3.3452998589546787
22,169.5667401448182,142.55321895760247,-32.786848746692655,29.0,12.0,6.0,234.25431165232862,347.5640237499003,449.7133932166871,5.010979112737535,7.434808994827097,9.619905837514345,2.6028256850258757,3.861822486110006,4.9968154801854165
23,169.56060784060972,142.53795061664005,-32.793158734194535,28.0,10.0,36.0,70.68084641416735,238.7246425275221,268.70340480063584,1.5119476032426808,5.106604821756998,5.747886301345098,0.7853427379351934,2.652496028083581,2.985593386673734
24,169.56349116087134,142.5416363478941,-32.7923714301148,42.0,13.0,17.0,115.14757766500838,134.07385721611703,229.07892153889344,2.463144018531641,2.8679997108067683,4.9002713457138825,1.2794175296112054,1.4897095246235237,2.5453213504321512
25,169.56523674368555,142.54912554071024,-32.78861428717143,14.0,12.0,18.0,186.23248122416948,217.45972686403144,235.1593344730278,3.9837348860098207,4.651722913832817,5.030338630259693,2.0692497913796624,2.416219187378129,2.6128814941447556
26,169.56334605779847,142.5322666215889,-32.79814064851985,43.0,51.0,20.0,178.82300603888487,213.76733621964289,253.700590598862,3.8252373747882844,4.5727382741709475,5.4269582122649345,1.9869222893209446,2.3751926246627004,2.8188954510984687
27,169.55800715569373,142.53428536519166,-32.79408150154929,49.0,21.0,45.0,96.91186797306467,140.19318129428106,225.02003871193443,2.0730604391613014,2.9988993511312625,4.813447001165096,1.0767985330340528,1.557702014380902,2.500222652354829
28,169.56146047751236,142.5377864241174,-32.79370834654568,23.0,36.0,45.0,70.68084641416735,214.20665176591257,278.46453347165954,1.5119476032426808,4.582135757661136,5.956688485357137,0.7853427379351934,2.3800739085101417,3.0940503719073305
29,169.5673985896017,142.55178047498276,-32.788091710242846,12.0,22.0,25.0,179.1920954787028,234.25431165232862,333.41864934052745,3.8331326381053783,5.010979112737535,7.132222565543268,1.9910232830966994,2.6028256850258757,3.7046516593391967
30,169.5624867060924,142.52954020184586,-32.799390772746214,44.0,56.0,31.0,124.8386995060587,154.34174863505206,187.55603490271366,2.670448672955981,3.30155408102579,4.012047277747631,1.3870966611784312,1.7149083181672464,2.083955943363487
31,169.5605712669868,142.53015927038376,-32.798000231718675,44.0,52.0,30.0,64.45774326266051,103.41687132961253,187.55603490271366,1.3788280047659034,2.212210219235904,4.012047277747631,0.7161971473628952,1.149076348106807,2.083955943363487
32,169.56364707410893,142.54621371206795,-32.789597285879644,18.0,9.0,14.0,143.8866136981983,182.14294166765325,219.58681995819327,3.077906275271919,3.896254757452652,4.69722397202257,1.5987401522022044,2.0238104629739264,2.4398535550910383
33,169.5728587806373,142.56670884513943,-32.7816408192334,58.0,64.0,6.0,506.2436309350563,1309.0617073704404,1338.880242411229,10.82915504384382,28.00239119036341,28.640245218354952,5.62492923261174,14.545130081893793,14.876447137902556
34,169.56880244225516,142.53721678786437,-32.79791383067445,40.0,68.0,37.0,193.14853362261525,305.9370807272218,342.2422718530957,4.131677495333681,6.544359036649417,7.320970374696862,2.14609481802906,3.3993008969691343,3.802691909478844
35,169.5563134967942,142.53127663166123,-32.795070368513215,41.0,57.0,20.0,117.78365653000618,142.53827116387896,163.26167967471358,2.519532889408168,3.049063620344323,3.492362044437544,1.3087072947778475,1.5837585684875453,1.8140186630523745
36,169.56536081478885,142.53861880340457,-32.795234516794,37.0,28.0,23.0,98.18605661592295,214.20665176591257,268.70340480063584,2.1003168539099293,4.582135757661136,5.747886301345098,1.090956184621367,2.3800739085101417,2.985593386673734
